created,description,details,provenance,title,uri,id,place_id,name_type,language_tag,attested_form,romanized_form_1,romanized_form_2,romanized_form_3,association_certainty,transcription_accuracy,transcription_completeness,year_after_which,year_before_which
2011-05-13T21:40:35Z,,,Barrington Atlas: BAtlas 87 C3 Stamene/Ameneia?,Ameneia,https://pleiades.stoa.org/places/857333/ameneia,ameneia,857333,geographic,,,Ameneia,,,less-certain,accurate,complete,-550,-330
2011-05-13T21:40:16Z,,,Barrington Atlas: BAtlas 87 B4 Seramisa,Seramisa,https://pleiades.stoa.org/places/857313/seramisa,seramisa,857313,geographic,,,Seramisa,,,certain,accurate,complete,300,640
2024-09-06T14:10:44Z,,,Barrington Atlas: BAtlas 87 B3 Thermodon fl.,Thermodon,https://pleiades.stoa.org/places/857352/thermodon,thermodon,857352,geographic,grc,Θερμώδων,Thermodon,,,certain,accurate,complete,-550,640
2011-05-13T21:41:30Z,,,Barrington Atlas: BAtlas 87 G3 Zydreitai,Zydreitai,https://pleiades.stoa.org/places/857387/zydreitai,zydreitai,857387,ethnic,,,Zydreitai,,,certain,accurate,complete,-330,300
2011-05-13T21:40:36Z,,,Barrington Atlas: BAtlas 87 F1 (Sten)Nitike,Stennitike,https://pleiades.stoa.org/places/857334/stennitike,stennitike,857334,geographic,,,Stennitike,,,certain,accurate,complete,-30,640
2011-05-13T21:40:37Z,,,Barrington Atlas: BAtlas 87 F1 (Sten)Nitike,Nitike,https://pleiades.stoa.org/places/857334/nitike,nitike,857334,geographic,,,Nitike,,,certain,accurate,complete,-30,640
2011-05-13T21:40:26Z,,,Barrington Atlas: BAtlas 87 F4 Sinoria/Baiberdon,Sinoria,https://pleiades.stoa.org/places/857322/sinoria,sinoria,857322,geographic,,,Sinoria,,,certain,accurate,complete,-330,640
2011-05-13T21:40:26Z,,,Barrington Atlas: BAtlas 87 F4 Sinoria/Baiberdon,Baiberdon,https://pleiades.stoa.org/places/857322/baiberdon,baiberdon,857322,geographic,,,Baiberdon,,,certain,accurate,complete,300,640
2025-12-07T22:44:23Z,,,Pleiades,Bayburd,https://pleiades.stoa.org/places/857322/bayburd,bayburd,857322,geographic,ota,بايبورد,Bayburd,,,certain,accurate,complete,1500,1599
2025-12-07T22:45:29Z,,,Pleiades,Bayburt,https://pleiades.stoa.org/places/857322/bayburt,bayburt,857322,associated_modern,tr,Bayburt,Bayburt,,,certain,accurate,complete,1900,2099
2011-05-13T21:41:02Z,,,Barrington Atlas: BAtlas 87 E4 Trapezus,Trapezus,https://pleiades.stoa.org/places/857359/trapezus,trapezus,857359,geographic,la,,Trapezus,,,certain,accurate,complete,-750,640
2011-05-13T21:41:02Z,,,Barrington Atlas: BAtlas 87 E4 Trapezus,Trapezousia,https://pleiades.stoa.org/places/857359/trapezousia,trapezousia,857359,geographic,,,Trapezousia,,,certain,accurate,complete,-30,640
2013-08-22T05:25:05Z,"A place name from the TAVO Index (Vol. 3, p. 1706)",GANE OBJECT 62812,TAVO Index,Trebizond,https://pleiades.stoa.org/places/857359/trebizond,trebizond,857359,geographic,en,,Trebizond,Trapezund,Tribisonde,certain,accurate,complete,1500,2000
2013-08-22T06:45:44Z,"A place name from the TAVO Index (Vol. 3, p. 1694)",GANE OBJECT 62381,TAVO Index,Ṭırabzon,https://pleiades.stoa.org/places/857359/t131rabzon,t131rabzon,857359,geographic,ota,,Ṭırabzon,Tirabzon,,certain,accurate,complete,1300,1453
2013-08-22T06:47:32Z,"A place name from the TAVO Index (Vol. 1, p. 160)",GANE OBJECT 5877,TAVO Index,Aṭrabazunda,https://pleiades.stoa.org/places/857359/atrabazunda,atrabazunda,857359,geographic,arb,,Aṭrabazunda,Atrabazunda,Atrabizund,certain,accurate,complete,650,1200
2013-08-22T06:48:18Z,"A place name from the TAVO Index (Vol. 1, p. 160)",GANE OBJECT 5879,TAVO Index,Aṭrābizund,https://pleiades.stoa.org/places/857359/atrabizund,atrabizund,857359,geographic,,,Aṭrābizund,,,certain,accurate,complete,750,940
2013-08-22T09:31:14Z,"A place name from the TAVO Index (Vol. 3, p. 1705)",GANE OBJECT 62795,TAVO Index,Trapezount,https://pleiades.stoa.org/places/857359/trapezount,trapezount,857359,geographic,grc,,Trapezount,,,certain,accurate,complete,600,1500
2013-08-22T09:31:35Z,"A place name from the TAVO Index (Vol. 3, p. 1705)",GANE OBJECT 62797,TAVO Index,Trapezous,https://pleiades.stoa.org/places/857359/trapezous,trapezous,857359,geographic,grc,Τραπεζοῦς,Trapezous,,,certain,accurate,complete,,
2013-08-22T09:31:55Z,"A place name from the TAVO Index (Vol. 3, p. 1705)",GANE OBJECT 62798,TAVO Index,Trapezous,https://pleiades.stoa.org/places/857359/trapezous-1,trapezous-1,857359,geographic,,,Trapezous,,,certain,accurate,complete,-3200,1204
2013-08-22T16:11:55Z,"A place name from the TAVO Index (Vol. 2, p. 1253)",GANE OBJECT 46097,TAVO Index,I Pontica garrison,https://pleiades.stoa.org/places/857359/i-pontica-garrison,i-pontica-garrison,857359,geographic,ka,,I Pontica garrison,,,certain,accurate,complete,-140,640
2013-08-22T16:41:31Z,"A place name from the TAVO Index (Vol. 3, p. 1704)",GANE OBJECT 62768,TAVO Index,Ṭrabzon,https://pleiades.stoa.org/places/857359/trabzon,trabzon,857359,geographic,ota,,Ṭrabzon,Trabzon,Tara Bozan,certain,accurate,complete,1453,2000
2013-08-22T16:45:03Z,"A place name from the TAVO Index (Vol. 3, p. 1704)",GANE OBJECT 62763,TAVO Index,Ṭrabīzonṭā,https://pleiades.stoa.org/places/857359/trabizonta,trabizonta,857359,geographic,,,Ṭrabīzonṭā,,,certain,accurate,complete,850,1200
2013-08-22T18:11:05Z,"A place name from the TAVO Index (Vol. 3, p. 1705)",GANE OBJECT 62801,TAVO Index,Trapezoús,https://pleiades.stoa.org/places/857359/trapezous-2,trapezous-2,857359,geographic,el,,Trapezoús,Trapezous,,certain,accurate,complete,1300,1453
2013-08-22T18:11:25Z,"A place name from the TAVO Index (Vol. 3, p. 1705)",GANE OBJECT 62803,TAVO Index,Trapizoni,https://pleiades.stoa.org/places/857359/trapizoni,trapizoni,857359,geographic,ka,,Trapizoni,T'rap'izoni,,certain,accurate,complete,850,1200
2013-08-22T18:11:45Z,"A place name from the TAVO Index (Vol. 3, p. 1705)",GANE OBJECT 62802,TAVO Index,Trapizon,https://pleiades.stoa.org/places/857359/trapizon,trapizon,857359,geographic,grc,,Trapizon,,,certain,accurate,complete,300,640
2013-08-22T18:38:04Z,"A place name from the TAVO Index (Vol. 3, p. 1704)",GANE OBJECT 62766,TAVO Index,Trabzon,https://pleiades.stoa.org/places/857359/trabzon-1,trabzon-1,857359,geographic,tr,,Trabzon,Trapezunt,,certain,accurate,complete,-330,2000
2013-09-10T00:41:09Z,"A place name from the TAVO Index (Vol. 3, p. 1705)",GANE OBJECT 68379,TAVO Index,Trapezunt,https://pleiades.stoa.org/places/857359/trapezunt,trapezunt,857359,geographic,,,Trapezunt,,,certain,accurate,complete,,
2013-09-10T00:47:43Z,"A place name from the TAVO Index (Vol. 1, p. 160)",GANE OBJECT 5880,TAVO Index,Aṭrabızund,https://pleiades.stoa.org/places/857359/atrab131zund,atrab131zund,857359,geographic,,,Aṭrabızund,,,certain,accurate,complete,650,850
2025-04-22T13:07:42Z,,,Pleiades,Trapezunte,https://pleiades.stoa.org/places/857359/trapezunte,trapezunte,857359,geographic,la,Trapezvnte,Trapezunte,,,certain,accurate,complete,300,640
2025-11-07T18:36:53Z,,"<p class=""p1""><em>Ṭırabozın</em>: It is a nice city and port in the west of <em>Soḫūm</em> (Dioscurias/Sebastopolis) and east of <em>Samsūn</em> (Amisus/Peiraieus). [translation]</p>",Pleiades,Ṭırabozın,https://pleiades.stoa.org/places/857359/tirabozin,tirabozin,857359,geographic,ota,,Ṭırabozın,,,certain,accurate,complete,1500,1599
2011-05-13T21:40:20Z,,,Barrington Atlas: BAtlas 87 G2 Sigames/Sicanabis fl.,Sigames,https://pleiades.stoa.org/places/857318/sigames,sigames,857318,geographic,,,Sigames,,,certain,accurate,complete,-30,640
2011-05-13T21:40:20Z,,,Barrington Atlas: BAtlas 87 G2 Sigames/Sicanabis fl.,Sicanabis,https://pleiades.stoa.org/places/857318/sicanabis,sicanabis,857318,geographic,,,Sicanabis,,,certain,accurate,complete,-30,300
2011-05-13T21:40:20Z,,,Barrington Atlas: BAtlas 87 G2 Sigames/Sicanabis fl.,Siganeon,https://pleiades.stoa.org/places/857318/siganeon,siganeon,857318,geographic,,,Siganeon,,,certain,accurate,complete,-30,300
2011-05-13T21:40:20Z,,,Barrington Atlas: BAtlas 87 G2 Sigames/Sicanabis fl.,Sigania,https://pleiades.stoa.org/places/857318/sigania,sigania,857318,geographic,,,Sigania,,,certain,accurate,complete,-30,300
2011-05-13T21:41:19Z,,,Barrington Atlas: BAtlas 87 A3 Zalekos fl.,Zalekos,https://pleiades.stoa.org/places/857380/zalekos,zalekos,857380,geographic,,,Zalekos,,,certain,accurate,complete,-30,640
2011-05-13T21:41:18Z,,,Barrington Atlas: BAtlas 87 A3 Zagora,Zagora,https://pleiades.stoa.org/places/857379/zagora,zagora,857379,geographic,,,Zagora,,,certain,accurate,complete,-30,640
2024-10-13T20:23:49Z,,,Pleiades,Zacoria,https://pleiades.stoa.org/places/857379/zacoria,zacoria,857379,geographic,la,Zacoria,Zacoria,,,certain,accurate,complete,300,640
2011-05-13T21:40:57Z,,,Barrington Atlas: BAtlas 87 C3 Thoaris fl.,Thoaris,https://pleiades.stoa.org/places/857355/thoaris,thoaris,857355,geographic,,,Thoaris,,,certain,accurate,complete,-30,640
2011-05-13T21:40:08Z,,,Barrington Atlas: BAtlas 87 F1 Sanigai,Sanigai,https://pleiades.stoa.org/places/857302/sanigai,sanigai,857302,geographic,,,Sanigai,,,certain,accurate,complete,-330,640
2011-05-13T21:40:08Z,,,Barrington Atlas: BAtlas 87 F1 Sanigai,Saginai,https://pleiades.stoa.org/places/857302/saginai,saginai,857302,geographic,,,Saginai,,,certain,accurate,complete,,
2017-10-13T15:33:05Z,,,Pleiades,Tauchoi,https://pleiades.stoa.org/places/857343/tauchoi,tauchoi,857343,ethnic,grc,Τάοχοι,Tauchoi,,,certain,accurate,complete,-550,-330
2011-05-13T21:40:45Z,,,Barrington Atlas: BAtlas 87 G4 Taochoi,Taochoi,https://pleiades.stoa.org/places/857343/taochoi,taochoi,857343,geographic,,,Taochoi,,,certain,accurate,complete,-550,-330
2011-05-13T21:40:10Z,,,Barrington Atlas: BAtlas 87 H2 Sannoi,Sannoi,https://pleiades.stoa.org/places/857303/sannoi,sannoi,857303,ethnic,,,Sannoi,,,certain,accurate,complete,-330,300
2011-05-13T21:40:56Z,,,Barrington Atlas: BAtlas 87 E4 Thia,Thia,https://pleiades.stoa.org/places/857354/thia,thia,857354,geographic,,,Thia,,,certain,accurate,complete,-30,640
2011-05-13T21:41:16Z,,,Barrington Atlas: BAtlas 87 F3 Zagatis fl.,Zagatis,https://pleiades.stoa.org/places/857378/zagatis,zagatis,857378,geographic,,,Zagatis,,,certain,accurate,complete,-30,640
2024-09-15T12:50:14Z,,,Pleiades,Hemşin Deresi,https://pleiades.stoa.org/places/857378/hemsin-deresi,hemsin-deresi,857378,associated_modern,tr,Hemşin Deresi,Hemşin Deresi,,,certain,accurate,complete,2000,2099
2024-09-15T12:52:10Z,,,Pleiades,Pazar Deresi,https://pleiades.stoa.org/places/857378/pazar-deresi,pazar-deresi,857378,associated_modern,tr,Pazar Deresi,Pazar Deresi,,,certain,accurate,complete,1900,2099
2011-05-13T21:41:20Z,,,Barrington Atlas: BAtlas 87 A3 Zaliches/Leontopolis,Zaliches,https://pleiades.stoa.org/places/857381/zaliches,zaliches,857381,geographic,,,Zaliches,,,certain,accurate,complete,-30,640
2011-05-13T21:41:20Z,,,Barrington Atlas: BAtlas 87 A3 Zaliches/Leontopolis,Leontopolis,https://pleiades.stoa.org/places/857381/leontopolis,leontopolis,857381,geographic,,,Leontopolis,,,certain,accurate,complete,300,640
2011-05-13T21:40:43Z,,,Barrington Atlas: BAtlas 87 B4 Syderos,Syderos,https://pleiades.stoa.org/places/857339/syderos,syderos,857339,geographic,,,Syderos,,,certain,accurate,complete,-30,640
2011-05-13T21:41:01Z,,,Barrington Atlas: BAtlas 87 F1 Tracheia/Anakopia,Tracheia,https://pleiades.stoa.org/places/857358/tracheia,tracheia,857358,geographic,,,Tracheia,,,certain,accurate,complete,300,640
2011-05-13T21:41:01Z,,,Barrington Atlas: BAtlas 87 F1 Tracheia/Anakopia,Anakopia,https://pleiades.stoa.org/places/857358/anakopia,anakopia,857358,geographic,,,Anakopia,,,certain,accurate,complete,300,640
2011-05-13T21:41:06Z,,,Barrington Atlas: BAtlas 87 G3 Tsikhisdziri/Petra Pia Iustiniana,Petra Pia Iustiniana,https://pleiades.stoa.org/places/857362/petra-pia-iustiniana,petra-pia-iustiniana,857362,geographic,,,Petra Pia Iustiniana,,,certain,accurate,complete,300,640
2011-05-13T21:40:38Z,,,Barrington Atlas: BAtlas 87 B4 Stiphane Limne,Stiphane Limne,https://pleiades.stoa.org/places/857335/stiphane-limne,stiphane-limne,857335,geographic,,,Stiphane Limne,,,certain,accurate,complete,-330,300
2011-05-13T21:38:32Z,,,Barrington Atlas: BAtlas 87 A4 Laodikeia,Laodikeia,https://pleiades.stoa.org/places/857208/laodikeia,laodikeia,857208,geographic,,,Laodikeia,,,certain,accurate,complete,-330,-30
2011-05-13T21:38:57Z,,,Barrington Atlas: BAtlas 87 C4 Melanthios fl.,Melanthios,https://pleiades.stoa.org/places/857232/melanthios,melanthios,857232,geographic,,,Melanthios,,,certain,accurate,complete,-30,640
2015-02-20T04:14:37Z,,,Pleiades,Melanthium,https://pleiades.stoa.org/places/857232/melanthium,melanthium,857232,geographic,la,Melant(h)ium,Melanthium,,,certain,accurate,complete,-30,300
2019-08-23T19:05:58Z,,,Pleiades,Melet Irmak,https://pleiades.stoa.org/places/857232/melet-irmak,melet-irmak,857232,geographic,en,Melet Irmak,Melet Irmak,,,certain,accurate,complete,1700,2100
2019-08-23T19:07:33Z,,,Pleiades,Melet Irmağı,https://pleiades.stoa.org/places/857232/melet-irmagi,melet-irmagi,857232,geographic,tr,Melet Irmağı,Melet Irmağı,Melet Irmagi,,certain,accurate,complete,1700,2100
2011-05-13T21:38:46Z,,,Barrington Atlas: BAtlas 87 E4 Makrones/Machelones,Makrones,https://pleiades.stoa.org/places/857224/makrones,makrones,857224,geographic,,,Makrones,,,certain,accurate,complete,-550,300
2011-05-13T21:38:46Z,,,Barrington Atlas: BAtlas 87 E4 Makrones/Machelones,Machelones,https://pleiades.stoa.org/places/857224/machelones,machelones,857224,geographic,,,Machelones,,,certain,accurate,complete,-30,300
2011-05-13T21:38:34Z,,,Barrington Atlas: BAtlas 87 E3 Libiopolis,Libiopolis,https://pleiades.stoa.org/places/857212/libiopolis,libiopolis,857212,geographic,,,Libiopolis,,,certain,accurate,complete,-30,640
2024-05-01T14:21:24Z,,,Barrington Atlas: BAtlas 87 C3 Phabda/Phadisane,Phabda,https://pleiades.stoa.org/places/857269/phabda,phabda,857269,geographic,grc,Φάβδα,Phabda,,,certain,accurate,complete,-30,300
2011-05-13T21:39:32Z,,,Barrington Atlas: BAtlas 87 C3 Phabda/Phadisane,Phadisane,https://pleiades.stoa.org/places/857269/phadisane,phadisane,857269,geographic,,,Phadisane,,,certain,accurate,complete,-30,640
2011-05-13T21:38:51Z,,,Barrington Atlas: BAtlas 87 E1 Masaitike,Masaitike,https://pleiades.stoa.org/places/857228/masaitike,masaitike,857228,geographic,,,Masaitike,,,certain,accurate,complete,-330,640
2011-05-13T21:39:57Z,,,Barrington Atlas: BAtlas 87 F4 Prytanis fl.,Prytanis,https://pleiades.stoa.org/places/857290/prytanis,prytanis,857290,geographic,,,Prytanis,,,certain,accurate,complete,-550,640
2011-05-13T21:39:58Z,,,Barrington Atlas: BAtlas 87 F4 Psoron Limen/Hyssos/Sousarmia/Sousourmena/‘Ysiporto’,Psoron Limen,https://pleiades.stoa.org/places/857291/psoron-limen,psoron-limen,857291,geographic,,,Psoron Limen,,,certain,accurate,complete,-550,-330
2011-05-13T21:39:58Z,,,Barrington Atlas: BAtlas 87 F4 Psoron Limen/Hyssos/Sousarmia/Sousourmena/‘Ysiporto’,Hyssos,https://pleiades.stoa.org/places/857291/hyssos,hyssos,857291,geographic,,,Hyssos,,,certain,accurate,complete,-30,640
2011-05-13T21:39:58Z,,,Barrington Atlas: BAtlas 87 F4 Psoron Limen/Hyssos/Sousarmia/Sousourmena/‘Ysiporto’,Sousarmia,https://pleiades.stoa.org/places/857291/sousarmia,sousarmia,857291,geographic,,,Sousarmia,,,certain,accurate,complete,300,640
2011-05-13T21:39:58Z,,,Barrington Atlas: BAtlas 87 F4 Psoron Limen/Hyssos/Sousarmia/Sousourmena/‘Ysiporto’,Sousourmena,https://pleiades.stoa.org/places/857291/sousourmena,sousourmena,857291,geographic,,,Sousourmena,,,certain,accurate,complete,300,640
2011-05-13T21:39:58Z,,,Barrington Atlas: BAtlas 87 F4 Psoron Limen/Hyssos/Sousarmia/Sousourmena/‘Ysiporto’,Ysiporto,https://pleiades.stoa.org/places/857291/ysiporto,ysiporto,857291,geographic,,,Ysiporto,,,certain,inaccurate,complete,300,640
2025-04-22T13:35:11Z,,,Pleiades,Nyssillime,https://pleiades.stoa.org/places/857291/nyssillime,nyssillime,857291,geographic,la,Nyssillime,Nyssillime,,,certain,accurate,complete,300,640
2011-05-13T21:38:52Z,,,Barrington Atlas: BAtlas 87 C4 Matuasco,Matuasco,https://pleiades.stoa.org/places/857229/matuasco,matuasco,857229,geographic,,,Matuasco,,,certain,accurate,complete,300,640
2011-05-13T21:39:55Z,,,Barrington Atlas: BAtlas 87 B4 Pontus,Pontus,https://pleiades.stoa.org/places/857287/pontus,pontus,857287,geographic,,,Pontus,,,certain,accurate,complete,-550,640
2011-05-13T21:39:55Z,,,Barrington Atlas: BAtlas 87 B4 Pontus,Pontus Kappadokikos,https://pleiades.stoa.org/places/857287/pontus-kappadokikos,pontus-kappadokikos,857287,geographic,,,Pontus Kappadokikos,,,certain,accurate,complete,-30,300
2011-05-13T21:38:29Z,,,Barrington Atlas: BAtlas 87 A3 Kyptasia,Kyptasia,https://pleiades.stoa.org/places/857205/kyptasia,kyptasia,857205,geographic,,,Kyptasia,,,certain,accurate,complete,-30,640
2011-05-13T21:39:35Z,,,Barrington Atlas: BAtlas 87 D4 Pharmatenos fl.,Pharmatenos,https://pleiades.stoa.org/places/857272/pharmatenos,pharmatenos,857272,geographic,,,Pharmatenos,,,certain,accurate,complete,-30,640
2026-02-18T02:36:46Z,,,Barrington Atlas: BAtlas 87 D4 Mesorome,Mesorome,https://pleiades.stoa.org/places/857233/mesorome,mesorome,857233,geographic,la,Mesorome,Mesorome,,,certain,accurate,complete,-30,640
2025-05-08T14:01:58Z,,,Barrington Atlas: BAtlas 87 E4 Patara,Patara,https://pleiades.stoa.org/places/857264/patara,patara,857264,geographic,la,Patara,Patara,,,certain,accurate,complete,300,640
2025-05-08T14:00:06Z,,,Pleiades,Madenhanlari,https://pleiades.stoa.org/places/857264/madenhanlari,madenhanlari,857264,geographic,tr,Madenhanları,Madenhanlari,,,less-certain,accurate,complete,1700,2100
2011-05-13T21:39:13Z,,,Barrington Atlas: BAtlas 87 D4 Nicopolis,Nicopolis,https://pleiades.stoa.org/places/857248/nicopolis,nicopolis,857248,geographic,,,Nicopolis,,,certain,accurate,complete,-330,640
2011-05-13T21:39:17Z,,,Barrington Atlas: BAtlas 87 D4 Olotoedariza,Olotoedariza,https://pleiades.stoa.org/places/857255/olotoedariza,olotoedariza,857255,geographic,,,Olotoedariza,,,certain,accurate,complete,-30,640
2021-03-02T20:29:11Z,,,Pleiades,Akdağ,https://pleiades.stoa.org/places/857214/akdag,akdag,857214,geographic,tr,Akdağ,Akdağ,Akdag,,less-certain,accurate,complete,1900,1999
2021-03-02T19:22:04Z,,,Barrington Atlas: BAtlas 87 A4 Lithros? M.,Lithros,https://pleiades.stoa.org/places/857214/Lithros-M,Lithros-M,857214,geographic,grc,Λίθρος,Lithros,,,certain,accurate,complete,-330,300
2011-05-13T21:39:07Z,,,Barrington Atlas: BAtlas 87 G3 Morthoula,Morthoula,https://pleiades.stoa.org/places/857238/morthoula,morthoula,857238,geographic,,,Morthoula,,,certain,accurate,complete,-30,300
2011-05-13T21:39:45Z,,,Barrington Atlas: BAtlas 87 F1 Phtheirophagoi?,Phtheirophagoi,https://pleiades.stoa.org/places/857279/phtheirophagoi,phtheirophagoi,857279,geographic,grc,Φθειροφάγοι,Phtheirophagoi,,,less-certain,accurate,complete,-550,640
2011-05-13T21:39:45Z,,,Barrington Atlas: BAtlas 87 F1 Phtheirophagoi?,Phtheirotroktes,https://pleiades.stoa.org/places/857279/phtheirotroktes,phtheirotroktes,857279,geographic,,,Phtheirotroktes,,,certain,accurate,complete,,
2011-05-13T21:39:23Z,,,Barrington Atlas: BAtlas 87 B4 Ophlimos? M.,Ophlimos,https://pleiades.stoa.org/places/857259/Ophlimos-M,Ophlimos-M,857259,geographic,grc,,Ophlimos,,,less-certain,accurate,complete,-330,300
2015-05-08T15:56:43Z,,,Pleiades,Ophlimos,https://pleiades.stoa.org/places/857259/ophlimos,ophlimos,857259,geographic,grc,Ὄφλιμος,Ophlimos,,,less-certain,accurate,complete,-30,300
2011-05-13T21:39:26Z,,,Barrington Atlas: BAtlas 87 C4 Paryadres M.,Paryadres,https://pleiades.stoa.org/places/857263/Paryadres-M,Paryadres-M,857263,geographic,,,Paryadres,,,certain,accurate,complete,-330,300
2025-05-16T18:18:38Z,,,Barrington Atlas: BAtlas 87 B4 Mirones,Mirones,https://pleiades.stoa.org/places/857234/mirones,mirones,857234,geographic,la,Mirones,Mirones,,,certain,accurate,complete,300,640
2011-05-13T21:39:40Z,,,Barrington Atlas: BAtlas 87 G2 Phasis,Phasis,https://pleiades.stoa.org/places/857275/phasis,phasis,857275,geographic,,,Phasis,,,certain,accurate,complete,-550,640
2011-05-13T21:39:40Z,,,Barrington Atlas: BAtlas 87 G2 Phasis,Phasianoi,https://pleiades.stoa.org/places/857275/phasianoi,phasianoi,857275,geographic,,,Phasianoi,,,certain,accurate,complete,,
2011-05-13T21:39:37Z,,,Barrington Atlas: BAtlas 87 G2 Phasiane Theos,Phasiane Theos,https://pleiades.stoa.org/places/857274/phasiane-theos,phasiane-theos,857274,geographic,,,Phasiane Theos,,,certain,accurate,complete,-30,300
